image,labels
c0e00e1cff8f429f.jpg,frog_eye_leaf_spot
c0e027301fd757ad.jpg,scab
c0e06a871f3a5afc.jpg,healthy
c0e06cc7cca99dcb.jpg,healthy
c0e0b1e3d6606e7b.jpg,scab
c0e0f81e9f1eaf03.jpg,powdery_mildew
c0e103f53a0feaf1.jpg,powdery_mildew
c0e13aab61556fe8.jpg,scab frog_eye_leaf_spot
c0e18cf07d1b2de9.jpg,healthy
c0e330df07d80dd7.jpg,frog_eye_leaf_spot
c0e483e1dc437e4f.jpg,complex
c0e6e21b32cde8f4.jpg,rust
c0e7d4c5c9c709cb.jpg,healthy
c0e8309cbd876b97.jpg,scab
c0ea06c9bfa5d8a6.jpg,scab
c0ec8f7f06257a38.jpg,scab
c0ed358b268d719d.jpg,scab
c0ef3dc23ea5812e.jpg,complex
c0ef90ea018ffb1c.jpg,scab
c0f1155cba5c13fc.jpg,scab
c0f315ade21deb48.jpg,frog_eye_leaf_spot
c0f43e84e55ea768.jpg,scab
c0f487a36dc35c87.jpg,healthy
c0f6d6c0cdd5331a.jpg,complex
c0f79e741bb490aa.jpg,scab
c0f82f0ec6e6ba8a.jpg,frog_eye_leaf_spot
c0f86a3d2cb435ba.jpg,scab frog_eye_leaf_spot
c0f8858c7f1e720f.jpg,complex
c0f8ece8af02cb0f.jpg,complex
c0f8f0ea6ec72cc2.jpg,healthy
c0fbc8297ccb0e3c.jpg,complex
c0fc90877d04fc5e.jpg,scab frog_eye_leaf_spot
c0fd602ab65af570.jpg,scab
c0fd97c09be9310d.jpg,scab
c0fe1e5229bd6552.jpg,powdery_mildew
c0fe2480de8fdc8e.jpg,scab
c0feb19f5595d204.jpg,scab
c0ff0092ef6a85ae.jpg,healthy
c0ff18bfb811e503.jpg,rust complex
c0ff609c8c69d8d5.jpg,complex
c0ff844a0f7b5a16.jpg,scab frog_eye_leaf_spot
c103a6f3f6d96609.jpg,scab
c1076633bd0947ed.jpg,rust
c10f784f61dc2f07.jpg,frog_eye_leaf_spot
c112607fde049f6d.jpg,scab
c11762ca9e073e3b.jpg,scab
c118bd3f90fa89e8.jpg,frog_eye_leaf_spot
c11b6b5b9ec8632c.jpg,rust
c11ed1da2d633e61.jpg,powdery_mildew
c1237e9c7ad6a48a.jpg,frog_eye_leaf_spot
c129f401d5f62bda.jpg,frog_eye_leaf_spot
c1303dd7905a1ff8.jpg,scab frog_eye_leaf_spot
c130c0c99cb33f6f.jpg,complex
c130dc7e1fca307a.jpg,healthy
c13560ecf8eb9c0b.jpg,powdery_mildew
c13977cb1d2708e3.jpg,healthy
c1399964478e5fb1.jpg,healthy
c13b2c355ffa4312.jpg,scab
c13dbe908cd88c5f.jpg,scab
c13e7e62d79b1181.jpg,scab
c13ee111bf33c0e3.jpg,scab
c13f6903bef06f20.jpg,scab
c13f6c5932c631c7.jpg,powdery_mildew
c13f9bc1e8808f37.jpg,scab
c140deffbcfe0180.jpg,healthy
c142172a7f9bd42b.jpg,healthy
c14ac7db692a26d9.jpg,scab
c1583d30e0e1d5f7.jpg,healthy
c1599b416327a78f.jpg,healthy
c15a3e3f028f56cc.jpg,scab
c15adf0ff640b350.jpg,healthy
c15d3d3ae123c547.jpg,healthy
c1642e733803bf97.jpg,healthy
c165dbe384089efa.jpg,frog_eye_leaf_spot
c16f9bd00b960bf2.jpg,scab frog_eye_leaf_spot
c1753cad2f31d492.jpg,rust
c1762b9f4996a459.jpg,powdery_mildew
c17d6f3e481254ba.jpg,healthy
c1804d3e1f4eb64f.jpg,complex
c1814fca2a2fff03.jpg,powdery_mildew complex
c1853f3ed1d028e7.jpg,healthy
c18567512aef5f0c.jpg,frog_eye_leaf_spot
c1859707dfcad0ca.jpg,scab
c1870ebc7db0303f.jpg,scab
c187277f3b30cc4c.jpg,powdery_mildew
c187299734de1aec.jpg,scab
c189963c7e61273e.jpg,healthy
c18d3fd012ab332f.jpg,scab
c18d9cbcd0822fee.jpg,scab
c1902aafbcf83639.jpg,healthy
c19620b6ded24afa.jpg,scab
c1976d8b1f713930.jpg,healthy
c19a7aca95e54c35.jpg,scab
c19bf6662e64d544.jpg,scab
c19d1ab0d0e1797e.jpg,healthy
c19dc333f7a318c2.jpg,scab
c19de6e36e452a2a.jpg,powdery_mildew
c19e789a0ebe2ad1.jpg,complex
c19ee3915f1d30c6.jpg,scab
c19f166c980d3ff0.jpg,healthy
c1a109d33d9b1e9b.jpg,frog_eye_leaf_spot
c1a26174ac7c2e7d.jpg,scab
c1a41fc41cfab88f.jpg,scab frog_eye_leaf_spot
c1a552eac3258bd7.jpg,powdery_mildew
c1a70ac1bf08f71e.jpg,scab
c1a73f9e682bca60.jpg,healthy
c1a8399795565676.jpg,scab
c1a8aab585e6656b.jpg,frog_eye_leaf_spot
c1ac37de1916f914.jpg,scab
c1ad27cde564cce0.jpg,scab
c1af2ae2e370c6e1.jpg,complex
c1af3ada59a0a555.jpg,complex
c1b038b9b4971797.jpg,frog_eye_leaf_spot
c1b0c5d526cc6aed.jpg,healthy
c1b296069bf03dec.jpg,scab
c1b3a11c7c6d9e0e.jpg,powdery_mildew
c1b4339d9d3943c3.jpg,healthy
c1b439c235eb8e47.jpg,healthy
c1b4ddc2ccace472.jpg,frog_eye_leaf_spot
c1b585dd9cb4b838.jpg,scab
c1b595d7f0626788.jpg,healthy
c1b63f3a0da84657.jpg,scab frog_eye_leaf_spot complex
c1b6a956ad1ba9d0.jpg,healthy
c1b79623b0df0959.jpg,scab
c1b865cc9d46dd8a.jpg,scab
c1b87f90f03a3ab8.jpg,healthy
c1bd931747d02b4b.jpg,rust complex
c1be92c29d724667.jpg,frog_eye_leaf_spot
c1bf2946311fc0be.jpg,scab
c1c0682795fafac3.jpg,scab
c1c16eb51dc6e370.jpg,healthy
c1c1873e3e3970e3.jpg,rust
c1c2233a0fb3dc1f.jpg,rust
c1c260cfda3c2e3b.jpg,powdery_mildew
c1c34ac9b9557393.jpg,healthy
c1c4f92f6d261792.jpg,frog_eye_leaf_spot
c1c5149ef07f2c17.jpg,scab
c1c5665a3f23915e.jpg,frog_eye_leaf_spot
c1c596cc5eb811b7.jpg,scab
c1c61c8270af577d.jpg,scab
c1c6b16eb5a4372c.jpg,scab frog_eye_leaf_spot complex
c1c6c2dccf588ea5.jpg,scab
c1c71b1d1f9ea2c1.jpg,scab frog_eye_leaf_spot complex
c1cc35f49be191a3.jpg,healthy
c1cc542cb853d69f.jpg,scab
c1cd9ac4a877a2dc.jpg,healthy
c1cfc8ed98e314c3.jpg,powdery_mildew
c1d0052f673433fb.jpg,frog_eye_leaf_spot
c1d03ec86a65ecb6.jpg,frog_eye_leaf_spot
c1d130bca4969fad.jpg,scab frog_eye_leaf_spot complex
c1d2e6893063bcde.jpg,scab frog_eye_leaf_spot
c1d3f5c296634655.jpg,scab
c1d52d7afaea1a04.jpg,rust
c1d94607bc1f58ad.jpg,healthy
c1dc61d4815b5c7b.jpg,scab
c1dc6b39701eca8e.jpg,powdery_mildew
c1deb0915a61be5a.jpg,rust
c1df1a3d30bc9398.jpg,healthy
c1df50ceab227e18.jpg,frog_eye_leaf_spot
c1e025b5d2736af2.jpg,rust
c1e0281d2fbf0eb6.jpg,scab
c1e065c95bb43e6c.jpg,scab
c1e068e15f4fb18d.jpg,powdery_mildew
c1e096ac9ab361db.jpg,scab frog_eye_leaf_spot
c1e0d943f5256a9b.jpg,complex
c1e2bf8bc6940a9e.jpg,frog_eye_leaf_spot
c1e3f343646c1f58.jpg,scab
c1e5c8019e9f2fd8.jpg,scab
c1e663bafe42c44a.jpg,healthy
c1e7799ce06e0e1c.jpg,scab
c1e792921b613fa5.jpg,scab
c1e7dc1f60893f81.jpg,complex
c1ec9ac139d7306b.jpg,scab
c1eccc9d346a3726.jpg,powdery_mildew
c1ed7d95fc019423.jpg,frog_eye_leaf_spot
c1ef2bda60292537.jpg,complex
c1f02d347eb2e03b.jpg,scab
c1f0589bdfec6061.jpg,frog_eye_leaf_spot
c1f0e3eb8f212d0b.jpg,healthy
c1f370c2be383b85.jpg,scab
c1f374d78f40c827.jpg,healthy
c1f563457f682e41.jpg,scab
c1f5c98a158daa7c.jpg,healthy
c1f8b3393e411cc7.jpg,scab
c1f8c2cbcf9b8843.jpg,scab
c1fbb3e9824d9226.jpg,healthy
c1fc2e657b4a05b4.jpg,powdery_mildew
c1fd0e8bdb2924f0.jpg,frog_eye_leaf_spot
c20039be91fa94fb.jpg,frog_eye_leaf_spot
c207d6e09f68f839.jpg,rust
c20b3ef620cbf326.jpg,healthy
c20ccb96a5ebb239.jpg,healthy
c20e2ecadf2436da.jpg,complex
c20f1f383de0f187.jpg,healthy
c21f23da05de2a2f.jpg,scab
c21f396847e31ba3.jpg,rust
c2234d6391f963ce.jpg,powdery_mildew
c225f117dd3d1cc4.jpg,powdery_mildew
c22d66b2ac73b8ac.jpg,healthy
c22ec0e68ef6b616.jpg,rust
c23066d02fc17deb.jpg,healthy
c239bc93cac3315d.jpg,scab
c23b2b96e9633790.jpg,healthy
c23b6836ad70ff01.jpg,frog_eye_leaf_spot
c23fc6deb209d581.jpg,scab
c24327b37513f493.jpg,frog_eye_leaf_spot
c252b1ce3353ad4d.jpg,scab
c2531ed92c9b9d64.jpg,healthy
c258c0979eb9f075.jpg,healthy
c2593b3f8d277064.jpg,healthy
c25b30c99bd07d4b.jpg,frog_eye_leaf_spot complex
c2618c0f13dfab3c.jpg,scab
c2656b8b398a3727.jpg,rust complex
c2693f4378df3310.jpg,scab
c26a1355ed272cce.jpg,rust frog_eye_leaf_spot
c26b6c6573674991.jpg,powdery_mildew
c26d3b0fa9dad40a.jpg,scab
c26d786f2a8a5b91.jpg,complex
c26d93f4c2c3aaca.jpg,scab
c26e3f0170abb19d.jpg,complex
c27537e5e50f046c.jpg,frog_eye_leaf_spot
c278179dc3964b96.jpg,frog_eye_leaf_spot
c27e63fc0801fe65.jpg,scab
c2812ab8e7dec587.jpg,frog_eye_leaf_spot
c282e3e7cbe604a7.jpg,frog_eye_leaf_spot
c282f061e9ec5e9e.jpg,rust
c2835ef618c18d77.jpg,scab
c283666b8e6b6179.jpg,healthy
c28494f53b67685e.jpg,scab
c285d82f2ab65ada.jpg,healthy
c2864cf04987fb9b.jpg,healthy
c2883f3c52b2e29f.jpg,healthy
c28b3e3af007e3a5.jpg,scab
c28d7a2f91403fd9.jpg,rust complex
c292bc3e8758ee61.jpg,healthy
c2937c2e02d0ebcf.jpg,healthy
c2962bcc8933e673.jpg,complex
c2969713135b39dc.jpg,powdery_mildew
c29a39f9d8510f9c.jpg,healthy
c29c9ce3aaec441f.jpg,powdery_mildew
c29d2d337c0ed2e4.jpg,scab
c29e2f3f878380cb.jpg,scab
c2a06785bbc49b97.jpg,rust
c2a0f402179f9cfe.jpg,scab frog_eye_leaf_spot
c2a497c42d7ed0d3.jpg,scab
c2a5b7d2886a396d.jpg,healthy
c2a72fdafec000ad.jpg,scab
c2a7cf1e7821b98a.jpg,healthy
c2a9ebb1307c7cc4.jpg,healthy
c2ac827a58cfd175.jpg,scab
c2af619cb9093acd.jpg,healthy
c2b23d4f39ec8b50.jpg,scab frog_eye_leaf_spot
c2b68e8dc1cf7524.jpg,healthy
c2b6ecbaa26988e9.jpg,frog_eye_leaf_spot
c2b79f82c04391bf.jpg,powdery_mildew
c2b83af1d8b5e834.jpg,frog_eye_leaf_spot
c2b923bd42a57257.jpg,scab frog_eye_leaf_spot complex
c2ba97ce0d6a86d4.jpg,healthy
c2c21ebef0cdc531.jpg,healthy
c2c270f21b73a2e7.jpg,frog_eye_leaf_spot
c2c5f8f132927f18.jpg,healthy
c2c69b68c7e1219f.jpg,scab
c2cb7c9575ca9624.jpg,scab
c2cc2f9e3869ca93.jpg,scab
c2cc858d98f3e687.jpg,powdery_mildew complex
c2ccaf86b8d9549a.jpg,complex
c2cd32677826ed38.jpg,frog_eye_leaf_spot
c2cdd3847bb2c136.jpg,scab
c2cf3d29c7ec1630.jpg,scab
c2d3f53a7a28b48c.jpg,rust
c2d6672bc28307cf.jpg,powdery_mildew
c2d6cdfc71c1091e.jpg,healthy
c2d83e639188fc6b.jpg,scab
c2db68bcd7969a80.jpg,scab
c2dc312fed08623f.jpg,healthy
c2df3edb221037b0.jpg,scab
c2e1bada516dcc51.jpg,scab
c2e666b5909ced89.jpg,scab
c2e7974c98925ed8.jpg,rust frog_eye_leaf_spot
c2e93256c1b34f0f.jpg,powdery_mildew
c2ea42b4da3fe164.jpg,healthy
c2ea4ed80ec724de.jpg,frog_eye_leaf_spot
c2ed348632ab759c.jpg,powdery_mildew
c2ed7038c962db93.jpg,scab frog_eye_leaf_spot
c2f01eca72b59c0f.jpg,powdery_mildew
c2f02f8631c63ee3.jpg,healthy
c2f4cb8e1265675c.jpg,complex
c2f6b6d0cad22a2b.jpg,scab
c305c9953d7ad03b.jpg,complex
c30c17ec5ab7074b.jpg,scab
c30f3ed148b5392b.jpg,scab
c310978ff43e1ec8.jpg,healthy
c326e748de83971a.jpg,rust
c33336f29e1ce498.jpg,powdery_mildew
c3334ad5899f701b.jpg,scab
c335971e8acd609e.jpg,scab
c338f103cacc7e55.jpg,scab
c33fc2b491ce718c.jpg,healthy
c340b56991c96bed.jpg,rust
c3436f773d06228e.jpg,scab
c34dde07e0f0703e.jpg,frog_eye_leaf_spot
c35a1f20e15aeb55.jpg,rust
c35dbb01ee0e24da.jpg,powdery_mildew
c3609be138c7f196.jpg,frog_eye_leaf_spot
c3611e24d8faf86a.jpg,scab
c3684a87b81f2dda.jpg,frog_eye_leaf_spot
c36a3ad9ecb26807.jpg,frog_eye_leaf_spot
c372309fce61de30.jpg,healthy
c3746b963742c387.jpg,rust
c377302f39c6615c.jpg,healthy
c3797e8908daf1d0.jpg,scab frog_eye_leaf_spot
c37a608447e4ad7d.jpg,scab
c37b84d2dcc22e4d.jpg,healthy
c37d119290dbb5c9.jpg,frog_eye_leaf_spot
c382ed64c07dfea0.jpg,scab
c383671fc2aae6e0.jpg,scab
c3839eb7d8374c11.jpg,frog_eye_leaf_spot
c3854e6779d54193.jpg,scab frog_eye_leaf_spot
c3877ad5e0c0e44f.jpg,complex
c388333f050f1cfb.jpg,healthy
c3897fdde0e8e0c0.jpg,scab
c38f314f901ef938.jpg,frog_eye_leaf_spot
c38f75803d95cac5.jpg,frog_eye_leaf_spot
c38f7e0565f40696.jpg,scab
c395a195e171b369.jpg,rust
c3961dbd0bf4c521.jpg,rust
c3976ee664e640e1.jpg,scab frog_eye_leaf_spot complex
c39a78d9a060f63b.jpg,powdery_mildew
c39ae21ae1dde5c0.jpg,healthy
c39bacec48e8b8d4.jpg,scab
c39e6fbe8160da44.jpg,scab
c39ef109e1de6885.jpg,scab
c3a196d3ca0bf86c.jpg,scab
c3a29a7b982895cf.jpg,frog_eye_leaf_spot
c3a8ce9bb12d2785.jpg,rust
c3a9349f134c8fc9.jpg,healthy
c3aaf523c207dd15.jpg,scab
c3b2137ad30383eb.jpg,healthy
c3b261d742bba0d5.jpg,scab
c3b3d7904a783707.jpg,scab frog_eye_leaf_spot complex
c3b5e1921d133c3b.jpg,rust
c3b7cec20edcc438.jpg,healthy
c3b837cc6761612d.jpg,frog_eye_leaf_spot
c3bacd372c2312cb.jpg,complex
c3bb09357832f0f2.jpg,scab
c3c0fc1566b09cf9.jpg,frog_eye_leaf_spot
c3c13a9b21b4e747.jpg,powdery_mildew
c3c6ba699a72a3b0.jpg,frog_eye_leaf_spot
c3c8e29ccce80f2f.jpg,healthy
c3d2612f9660d9e9.jpg,scab
c3d2d9ad61c2e351.jpg,scab
c3d373e2e6063e44.jpg,healthy
c3d387b05ab1db82.jpg,complex
c3d616cef84e9189.jpg,scab
c3da73c2c3030bbb.jpg,scab
c3e5f0d4d2b183a3.jpg,healthy
c3e72536129379c5.jpg,powdery_mildew
c3e837733b31e212.jpg,scab
c3e995b03b526a87.jpg,rust complex
c3e9e7d933452132.jpg,rust
c3eac5fdc8343a11.jpg,healthy
c3ef2b93558520b9.jpg,scab
c3f2363f645652e0.jpg,complex
c3f8672138f3b861.jpg,scab
c3fc7b08985eb511.jpg,powdery_mildew
c3fde051d1411eae.jpg,scab
c40a6334177eafc3.jpg,frog_eye_leaf_spot
c4163a4b696b963b.jpg,healthy
c41eb23fe3711370.jpg,scab
c420e7723cb359d5.jpg,frog_eye_leaf_spot
c4210dde792d53b5.jpg,scab
c4212c57fe4273ec.jpg,scab
c42fdc165d328df0.jpg,scab
c43ea5db94a26c6a.jpg,scab
c43f87309fe77802.jpg,frog_eye_leaf_spot
c43f9887255e7558.jpg,complex
c446f7dd0348ce47.jpg,scab
c448b480afe6abeb.jpg,powdery_mildew
c44bdb39929363ac.jpg,healthy
c44d7e3338199d71.jpg,powdery_mildew
c4533ff20ae27da0.jpg,scab
c46ca393cbb9544e.jpg,scab
c4718641cf9b34dd.jpg,scab
c474e3c29f5818db.jpg,frog_eye_leaf_spot
c476977a9a49489d.jpg,scab frog_eye_leaf_spot
c476c9ca6f302793.jpg,healthy
c47992ca2b13c56f.jpg,healthy
c47a6ed8a111175f.jpg,scab
c47adb62e2ca823b.jpg,scab frog_eye_leaf_spot
c47bc0a107973f5c.jpg,scab
c47f69b34aa95609.jpg,scab
c482355ccded6d1c.jpg,scab
c48938c2956cfe3b.jpg,scab
c48a3ed0871fe89e.jpg,scab
c48d2edbf860939c.jpg,scab
c48ee9edc5b73018.jpg,powdery_mildew
c4903b8fe5383733.jpg,frog_eye_leaf_spot
c491bf9137de0307.jpg,complex
c495623af9b49e70.jpg,powdery_mildew
c49ccecb0db79c30.jpg,complex
c4a13b9f9998cb70.jpg,frog_eye_leaf_spot
c4a29529587637b7.jpg,complex
c4a5c7847cc731ab.jpg,scab frog_eye_leaf_spot complex
c4a76c737e262f40.jpg,healthy
c4b02738acfff0e0.jpg,healthy
c4b19c39f83835cd.jpg,healthy
c4b33c8070dee8db.jpg,scab
c4b3978a58cdd9c8.jpg,scab
c4b52593dc0f5a9a.jpg,scab
c4bbb5536864f4d0.jpg,rust
c4bf629ca7a8817a.jpg,healthy
c4c168cbb5cdc66c.jpg,scab
c4c3b0781c2f3d1f.jpg,scab
c4c52e2057dbe4a7.jpg,powdery_mildew
c4c54fcb5b5705a4.jpg,scab frog_eye_leaf_spot
c4c64aee694496be.jpg,healthy
c4c6682fbf124da9.jpg,healthy
c4c6769687332f0b.jpg,frog_eye_leaf_spot
c4ca3b6fbae851a0.jpg,frog_eye_leaf_spot
c4cf8f8aec981c4b.jpg,scab
c4d0d0f9711f6137.jpg,scab
c4d29e975a83ab43.jpg,rust
c4d4f81d4ee50fe0.jpg,scab
c4d60bf3969035e9.jpg,frog_eye_leaf_spot
c4d708f14db53d8a.jpg,frog_eye_leaf_spot
c4dad3b3b4852867.jpg,complex
c4dbfe984308a7e4.jpg,scab
c4dccdcdee6a1211.jpg,scab
c4e06c6d0be393b6.jpg,healthy
c4e1376523b66971.jpg,rust complex
c4e51ee01d484dfb.jpg,healthy
c4e63c0ef61b9b81.jpg,healthy
c4e8843569247fcf.jpg,rust
c4e97291cf71a2ac.jpg,powdery_mildew
c4ea4ccfa3d1113b.jpg,healthy
c4ed49de07752d28.jpg,scab
c4edbd2ed0c8b03c.jpg,scab
c4ef976cb1ca304a.jpg,frog_eye_leaf_spot
c4f0c8c14fb916cf.jpg,scab
c4f46ee06dc6c29c.jpg,powdery_mildew
c4f73e8030b9fc98.jpg,scab
c4fc3e323d47f003.jpg,frog_eye_leaf_spot
c4fd7228b6d1f141.jpg,scab
c50aeff62a25ab84.jpg,powdery_mildew
c50e9333695d3d64.jpg,complex
c512bce3d458bf50.jpg,scab
c5143eb3279b7268.jpg,powdery_mildew
c514966632dbc6c7.jpg,powdery_mildew
c514eb16de5ab609.jpg,scab
c5159e782951d27b.jpg,healthy
c5168aca6f73a945.jpg,scab
c5171f7a7ad05158.jpg,complex
c5181a6327e7d83d.jpg,complex
c51a77312e5634b6.jpg,complex
c5216567f3231f07.jpg,scab
c5283b96c01b7ae7.jpg,rust
c52849de7fe51581.jpg,scab
c52c1a7265f13d8e.jpg,healthy
c530324bafc7729a.jpg,complex
c5319a4f47e2f0c6.jpg,scab
c53532c8cc5ed0ee.jpg,rust
c537c2cd2d92b549.jpg,healthy
c538c6d3943fd294.jpg,scab
c53b70395fb1b130.jpg,scab
c53c6034c0fb87d7.jpg,frog_eye_leaf_spot
c53c9f62380fe0cd.jpg,healthy
c53f60b9b8609f8c.jpg,healthy
c542c4667ff88d34.jpg,healthy
c5433ed6deda404a.jpg,scab
c54a8b7cd5754760.jpg,rust complex
c54b27b8da41ba8b.jpg,frog_eye_leaf_spot
c54b2fb53ed6300a.jpg,scab
c5600c7f3d5b9a94.jpg,complex
c5607681fa072d9f.jpg,frog_eye_leaf_spot
c5625237abe8dc58.jpg,frog_eye_leaf_spot
c56316977a3d7508.jpg,rust
c5689187c8bf31cd.jpg,rust
c5691ba1c2975b3a.jpg,healthy
c56943d8a983fa96.jpg,complex
c56b342dd22b117b.jpg,frog_eye_leaf_spot
c56b9c9a9a585a53.jpg,scab frog_eye_leaf_spot complex
c56d38cdc7994706.jpg,scab
c572f28f73c58541.jpg,healthy
c58039da54edd6a5.jpg,healthy
c5805a8b4574bbaf.jpg,frog_eye_leaf_spot
c585aa9a4561773d.jpg,frog_eye_leaf_spot
c58717e8256d2a76.jpg,rust
c5899c363a9e9b91.jpg,scab
c58a349d5794d2da.jpg,scab
c58ac35b3aaac2b6.jpg,powdery_mildew
c58c8bc03ec362fd.jpg,healthy
c58e6ecc4474db83.jpg,rust complex
c59531c2d55a2fd4.jpg,scab
c595cf8172676562.jpg,rust
c595de0ab038abd3.jpg,scab
c59634d79725d183.jpg,complex
c597f0badaa1c245.jpg,scab
c59a6a9742cd266d.jpg,healthy
c59b16a921abd25e.jpg,scab
c59bfac9182682de.jpg,healthy
c59c9fce90e26c2c.jpg,scab frog_eye_leaf_spot complex
c5a21f933632f2f0.jpg,scab
c5a2da4d9b2d51a5.jpg,healthy
c5a3c8525c5d9d71.jpg,healthy
c5a4c770c177f819.jpg,frog_eye_leaf_spot
c5a5a5e1a083fad3.jpg,frog_eye_leaf_spot
c5a72da881d32bda.jpg,frog_eye_leaf_spot
c5ab69313ed81c1e.jpg,frog_eye_leaf_spot
c5add4eaf8465286.jpg,healthy
c5aff2e545d0a129.jpg,complex
c5b03a4f4e813dcd.jpg,healthy
c5b244902fcf3f8c.jpg,frog_eye_leaf_spot
c5b4359dcc688967.jpg,rust frog_eye_leaf_spot
c5b536160e6f20ed.jpg,frog_eye_leaf_spot
c5b53783e209b68e.jpg,rust
c5b63ad0d06a0f75.jpg,frog_eye_leaf_spot
c5b796e26b3034a5.jpg,scab frog_eye_leaf_spot
c5b836e660fa30bc.jpg,complex
c5ba7ada2f859241.jpg,frog_eye_leaf_spot
c5bb6f00c4461ee7.jpg,powdery_mildew
c5bbe5b687158550.jpg,rust
c5bc36714749c8cd.jpg,scab frog_eye_leaf_spot
c5bd454a1372da72.jpg,frog_eye_leaf_spot
c5bd75916890af98.jpg,scab
c5c012c6dbedd0ec.jpg,frog_eye_leaf_spot
c5c074b96e653e2c.jpg,scab
c5c162b2d3759713.jpg,scab
c5c16fba1953c1a6.jpg,powdery_mildew
c5c29587a48e0f7e.jpg,healthy
c5c32ff68c3cc8d0.jpg,complex
c5c3b4e1d8c6eb50.jpg,scab
c5c606c3cfe3e2e0.jpg,scab
c5c7c77539383831.jpg,scab
c5c8c8e9390eb736.jpg,powdery_mildew
c5d171c182aaed3b.jpg,complex
c5d23aca4fcf5700.jpg,healthy
c5d6399c60be03f8.jpg,scab
c5d73e82da2e2750.jpg,rust
c5d74a668d26d81b.jpg,frog_eye_leaf_spot
c5d8aa7a7d0435c6.jpg,powdery_mildew
c5d8c672369399e4.jpg,frog_eye_leaf_spot
c5db8f8b19c06167.jpg,complex
c5dd359660ef0299.jpg,complex
c5de54a96aa1255e.jpg,scab
c5df20c07bc15bc9.jpg,frog_eye_leaf_spot complex
c5e00b90f7dd8137.jpg,healthy
c5e02495af73b4d1.jpg,healthy
c5e14ec19a09ff89.jpg,scab
c5e4c69d861d2733.jpg,rust
c5e4f43f273ca281.jpg,complex
c5e5444760d0ebf5.jpg,scab frog_eye_leaf_spot
c5e54ec7f45a81c2.jpg,scab
c5e571092139f1f3.jpg,scab
c5e6708f660b47c5.jpg,powdery_mildew
c5e748b36e784b0a.jpg,scab
c5e78f8ce0d84743.jpg,healthy
c5e81ed58bad891c.jpg,scab
c5e853419f1f606e.jpg,healthy
c5e9e0f1d41b521e.jpg,scab
c5ee1fad282ce40d.jpg,frog_eye_leaf_spot
c5ee2fd0b58b7204.jpg,scab
c5ee6a66eca4425c.jpg,healthy
c5f0ab41623dbf14.jpg,scab
c5f0c0c33a35f5e2.jpg,complex
c5f1309d55bc585c.jpg,frog_eye_leaf_spot
c5f224959c81cff2.jpg,frog_eye_leaf_spot
c5f2920bdb653564.jpg,frog_eye_leaf_spot
c5f79caa2388b728.jpg,healthy
c5f93d941a0f1e13.jpg,scab frog_eye_leaf_spot
c5fa035877a02b57.jpg,healthy
c5fa3e29f0f0e105.jpg,healthy
c5fb6393f1173012.jpg,frog_eye_leaf_spot
c5fb74a23fd31402.jpg,complex
c5fc06637ad88c95.jpg,scab
c5fcd58eac84bcc0.jpg,scab
c5fd266a99322563.jpg,rust
c5fd3e99703ad110.jpg,healthy
c5fdc02a97b978c0.jpg,scab
c5fe230ed0a5c0f5.jpg,scab
c6051ebf7db0c81a.jpg,scab
c6095651f4eb6d07.jpg,scab
c615b815ab2339ee.jpg,scab
c61f3648264d978f.jpg,complex
c6211e96687bf662.jpg,healthy
c6316360fd56332d.jpg,frog_eye_leaf_spot
c63a4f61afcb1382.jpg,powdery_mildew
c63c8dc47907e2f8.jpg,scab
c63f4035e51f7027.jpg,healthy
c65a0fc4c80fd4eb.jpg,healthy
c6692e2313d9f8c9.jpg,scab
c66ce7a4c03d3356.jpg,frog_eye_leaf_spot
c66cfeb8e3438d02.jpg,powdery_mildew
c66f65631bf118b0.jpg,healthy
c6790670cee23d87.jpg,rust
c67a01efc3374b60.jpg,complex
c67c2c1e8362d766.jpg,scab
c6809fce794e6561.jpg,healthy
c681d4488bedf695.jpg,frog_eye_leaf_spot
c68512cfcb66915b.jpg,complex
c689807c959ef1b6.jpg,frog_eye_leaf_spot
c68c309fc6a29cfc.jpg,scab
c68f549a0abc7db0.jpg,scab
c69ec6c7e213f421.jpg,healthy
c6a498373f96368a.jpg,rust
c6a517557a5a685a.jpg,rust
c6a634cbb08a6dcb.jpg,frog_eye_leaf_spot
c6aed22d906bb523.jpg,frog_eye_leaf_spot
c6b214c2ac455f3f.jpg,healthy
c6b2668ce0e9f51a.jpg,scab
c6b460353d77c362.jpg,scab
c6b4b491f27e4349.jpg,complex
c6b50cf4bd087374.jpg,scab
c6b833780fe5c34a.jpg,complex
c6bc9352f4466627.jpg,healthy
c6bd871d4c54550f.jpg,scab
c6be6222e3f183e2.jpg,healthy
c6c30af8bbe84db0.jpg,complex
c6c4c4961b3f13e3.jpg,healthy
c6c6b8303787e3a5.jpg,healthy
c6c870b22de53dcc.jpg,frog_eye_leaf_spot
c6cb3cc15f80d83e.jpg,frog_eye_leaf_spot
c6d037f5c4c5650b.jpg,scab
c6d0873f7821676c.jpg,powdery_mildew
c6d343ab8119ab75.jpg,powdery_mildew
c6dcb9088d974f16.jpg,scab
c6dccbfe14476403.jpg,healthy
c6e05f0619de3333.jpg,powdery_mildew
c6e3778b1f4f2003.jpg,scab
c6e53fca10b1731c.jpg,scab frog_eye_leaf_spot
c6e63c8fc5198d1a.jpg,healthy
c6f0b5d058be29d8.jpg,scab
